word_count,grapheme_count,codepoint_count,src,single_line_width_px,wrapped_line_count,estimated_image_height_px,fits_single_line,pixels_per_grapheme
18,98,130,CulturaX,2500.4375,3,177,False,25.51466836734694
22,89,129,CulturaX,2359.828125,3,177,False,26.51492275280899
21,96,143,CulturaX,2536.96875,3,177,False,26.4267578125
8,34,49,CulturaX,1009.25,2,134,False,29.683823529411764
16,63,90,CulturaX,1720.15625,2,134,False,27.30406746031746
8,34,48,CulturaX,914.578125,1,91,True,26.899356617647058
16,71,103,CulturaX,1796.515625,2,134,False,25.303036971830984
9,42,57,CulturaX,1137.453125,2,134,False,27.082217261904763
30,136,193,CulturaX,3455.953125,4,220,False,25.411420036764707
19,93,130,CulturaX,2444.640625,3,177,False,26.286458333333332
11,38,52,CulturaX,1002.296875,2,134,False,26.37623355263158
10,37,54,CulturaX,909.1875,1,91,True,24.572635135135137
8,35,50,CulturaX,989.28125,2,134,False,28.26517857142857
14,60,79,CulturaX,1628.78125,2,134,False,27.146354166666665
23,110,158,CulturaX,2957.640625,4,220,False,26.887642045454545
18,92,132,CulturaX,2338.890625,3,177,False,25.42272418478261
13,63,89,CulturaX,1631.59375,2,134,False,25.89831349206349
7,26,37,CulturaX,671.3125,1,91,True,25.81971153846154
21,110,160,CulturaX,2878.125,4,220,False,26.164772727272727
9,36,49,CulturaX,947.734375,1,91,True,26.32595486111111
14,61,86,CulturaX,1661.265625,2,134,False,27.23386270491803
11,41,59,CulturaX,1151.890625,2,134,False,28.094893292682926
13,49,63,CulturaX,1167.921875,2,134,False,23.835140306122447
10,43,63,CulturaX,1148.078125,2,134,False,26.69949127906977
12,65,100,CulturaX,1692.640625,2,134,False,26.040625
23,106,148,CulturaX,2812.390625,4,220,False,26.531987028301888
8,38,50,CulturaX,1000.3125,2,134,False,26.324013157894736
25,101,145,CulturaX,2548.203125,3,177,False,25.22973391089109
7,36,53,CulturaX,1002.828125,2,134,False,27.856336805555557
7,29,40,CulturaX,714.28125,1,91,True,24.630387931034484
7,30,44,CulturaX,868.625,1,91,True,28.954166666666666
7,26,39,CulturaX,694.125,1,91,True,26.697115384615383
15,74,84,CulturaX,1602.4375,2,134,False,21.65456081081081
9,35,50,CulturaX,990.828125,2,134,False,28.309375
25,96,137,CulturaX,2672.34375,3,177,False,27.8369140625
10,38,48,CulturaX,995.5,2,134,False,26.19736842105263
15,69,100,CulturaX,1828.796875,2,134,False,26.504302536231883
7,30,42,CulturaX,891.453125,1,91,True,29.715104166666666
15,64,85,CulturaX,1740.125,2,134,False,27.189453125
7,23,33,CulturaX,561.734375,1,91,True,24.423233695652176
23,102,153,CulturaX,2747.953125,3,177,False,26.940716911764707
50,217,309,CulturaX,5871.578125,7,349,False,27.05796370967742
22,97,119,CulturaX,2451.390625,3,177,False,25.27206829896907
12,51,68,CulturaX,1311.390625,2,134,False,25.713541666666668
9,43,65,CulturaX,1203.703125,2,134,False,27.99309593023256
34,152,208,CulturaX,4101.15625,5,263,False,26.98129111842105
8,43,62,CulturaX,1210.78125,2,134,False,28.157703488372093
22,98,140,CulturaX,2604.40625,3,177,False,26.575573979591837
14,58,86,CulturaX,1669.5,2,134,False,28.78448275862069
13,63,88,CulturaX,1589.5,2,134,False,25.23015873015873
7,33,47,CulturaX,912.203125,1,91,True,27.642518939393938
36,157,212,CulturaX,4058.734375,5,263,False,25.851811305732483
21,98,141,CulturaX,2680.3125,3,177,False,27.350127551020407
16,81,118,CulturaX,2277.390625,3,177,False,28.11593364197531
20,81,108,CulturaX,2194.4375,3,177,False,27.09182098765432
44,278,380,CulturaX,6553.09375,8,392,False,23.572279676258994
25,116,170,CulturaX,3054.328125,4,220,False,26.330414870689655
8,27,38,CulturaX,716.78125,1,91,True,26.547453703703702
11,50,68,CulturaX,1348.453125,2,134,False,26.9690625
70,302,406,CulturaX,8074.0,9,435,False,26.735099337748345
9,37,50,CulturaX,984.984375,2,134,False,26.621199324324323
21,90,127,CulturaX,2391.59375,3,177,False,26.57326388888889
7,28,40,CulturaX,763.890625,1,91,True,27.281808035714285
13,65,95,CulturaX,1805.390625,2,134,False,27.775240384615383
12,55,76,CulturaX,1460.5,2,134,False,26.554545454545455
15,58,83,CulturaX,1568.203125,2,134,False,27.037984913793103
9,37,54,CulturaX,939.671875,1,91,True,25.39653716216216
21,88,122,CulturaX,2369.953125,3,177,False,26.931285511363637
23,105,143,CulturaX,2707.515625,3,177,False,25.785863095238096
11,44,64,CulturaX,1126.234375,2,134,False,25.596235795454547
15,65,92,CulturaX,1767.140625,2,134,False,27.186778846153846
9,41,59,CulturaX,1010.734375,2,134,False,24.65205792682927
14,63,85,CulturaX,1562.0,2,134,False,24.793650793650794
23,126,182,CulturaX,3135.015625,4,220,False,24.88107638888889
26,114,163,CulturaX,3234.078125,4,220,False,28.369106359649123
16,73,101,CulturaX,2031.015625,3,177,False,27.822131849315067
13,67,96,CulturaX,1910.203125,3,177,False,28.510494402985074
21,88,128,CulturaX,2447.921875,3,177,False,27.81729403409091
12,60,86,CulturaX,1633.21875,2,134,False,27.2203125
8,33,50,CulturaX,892.84375,1,91,True,27.05587121212121
7,35,54,CulturaX,914.671875,1,91,True,26.133482142857144
7,31,43,CulturaX,923.671875,1,91,True,29.795866935483872
66,289,404,CulturaX,7413.875,8,392,False,25.65354671280277
20,96,132,CulturaX,2553.84375,3,177,False,26.6025390625
35,154,206,CulturaX,3852.75,5,263,False,25.017857142857142
36,125,185,CulturaX,3360.625,4,220,False,26.885
17,56,73,CulturaX,1469.375,2,134,False,26.238839285714285
16,70,97,CulturaX,1806.859375,2,134,False,25.812276785714285
38,180,241,CulturaX,4447.640625,5,263,False,24.709114583333335
29,133,175,CulturaX,3041.5625,4,220,False,22.86889097744361
10,55,75,CulturaX,1470.21875,2,134,False,26.73125
27,118,172,CulturaX,3174.15625,4,220,False,26.899629237288135
15,81,105,CulturaX,1989.15625,3,177,False,24.557484567901234
11,50,73,CulturaX,1352.484375,2,134,False,27.0496875
23,102,136,CulturaX,2713.40625,3,177,False,26.60202205882353
38,191,272,CulturaX,5095.984375,6,306,False,26.680546465968586
27,132,201,CulturaX,3635.296875,5,263,False,27.54012784090909
10,40,52,CulturaX,1102.953125,2,134,False,27.573828125
27,122,170,CulturaX,3289.078125,4,220,False,26.959656762295083
9,54,70,CulturaX,1394.578125,2,134,False,25.825520833333332
12,55,80,CulturaX,1543.09375,2,134,False,28.05625
20,87,126,CulturaX,2407.34375,3,177,False,27.670617816091955
12,44,66,CulturaX,1156.421875,2,134,False,26.28231534090909
10,44,59,CulturaX,1142.421875,2,134,False,25.964133522727273
24,103,143,CulturaX,2663.3125,3,177,False,25.85740291262136
25,102,147,CulturaX,2688.671875,3,177,False,26.35952818627451
9,35,50,CulturaX,960.484375,2,134,False,27.442410714285714
16,55,81,CulturaX,1541.5625,2,134,False,28.02840909090909
7,35,48,CulturaX,897.8125,1,91,True,25.651785714285715
7,37,45,CulturaX,790.03125,1,91,True,21.352195945945947
12,44,69,CulturaX,1219.1875,2,134,False,27.708806818181817
25,129,169,CulturaX,2970.46875,4,220,False,23.026889534883722
11,53,74,CulturaX,1495.25,2,134,False,28.212264150943398
12,58,80,CulturaX,1468.640625,2,134,False,25.321390086206897
8,35,52,CulturaX,938.484375,1,91,True,26.813839285714284
26,113,167,CulturaX,3152.390625,4,220,False,27.897262168141594
10,45,58,CulturaX,1048.453125,2,134,False,23.298958333333335
12,40,54,CulturaX,1114.0,2,134,False,27.85
13,57,85,CulturaX,1499.5,2,134,False,26.30701754385965
9,29,40,CulturaX,743.859375,1,91,True,25.650323275862068
23,97,130,CulturaX,2632.28125,3,177,False,27.136920103092784
15,60,85,CulturaX,1556.390625,2,134,False,25.93984375
26,112,152,CulturaX,2823.0,4,220,False,25.205357142857142
13,53,79,CulturaX,1508.015625,2,134,False,28.453125
19,85,114,CulturaX,2221.25,3,177,False,26.13235294117647
14,70,105,CulturaX,1967.75,3,177,False,28.110714285714284
22,99,137,CulturaX,2785.5625,4,220,False,28.136994949494948
13,54,77,CulturaX,1459.9375,2,134,False,27.03587962962963
11,46,62,CulturaX,1241.421875,2,134,False,26.98743206521739
25,112,159,CulturaX,3022.609375,4,220,False,26.987583705357142
8,43,64,CulturaX,1240.921875,2,134,False,28.858648255813954
24,110,154,CulturaX,2976.0625,4,220,False,27.055113636363636
16,68,93,CulturaX,1816.171875,3,177,False,26.708409926470587
8,27,38,CulturaX,722.671875,1,91,True,26.765625
8,37,51,CulturaX,943.421875,1,91,True,25.497888513513512
16,74,105,CulturaX,2166.46875,3,177,False,29.27660472972973
22,104,142,CulturaX,2810.96875,3,177,False,27.028545673076923
13,50,72,CulturaX,1414.359375,2,134,False,28.2871875
18,81,115,CulturaX,2370.265625,3,177,False,29.262538580246915
14,73,103,CulturaX,2049.625,3,177,False,28.07705479452055
37,158,215,CulturaX,4120.6875,5,263,False,26.080300632911392
11,39,53,CulturaX,1025.171875,2,134,False,26.286458333333332
9,46,65,CulturaX,1242.0,2,134,False,27.0
20,97,138,CulturaX,2541.375,3,177,False,26.199742268041238
32,122,172,CulturaX,3268.65625,4,220,False,26.792264344262296
8,39,56,CulturaX,1057.453125,2,134,False,27.114182692307693
13,60,82,CulturaX,1515.1875,2,134,False,25.253125
18,75,111,CulturaX,2080.609375,3,177,False,27.741458333333334
47,213,295,CulturaX,5806.015625,7,349,False,27.258289319248828
18,84,113,CulturaX,2274.734375,3,177,False,27.08017113095238
7,26,34,CulturaX,673.453125,1,91,True,25.90204326923077
27,115,165,CulturaX,3029.34375,4,220,False,26.34211956521739
14,54,77,CulturaX,1575.359375,2,134,False,29.17332175925926
10,51,63,CulturaX,1256.515625,2,134,False,24.637561274509803
9,46,61,CulturaX,1227.84375,2,134,False,26.69225543478261
10,44,66,CulturaX,1188.6875,2,134,False,27.015625
11,41,54,CulturaX,1102.796875,2,134,False,26.897484756097562
7,25,37,CulturaX,625.1875,1,91,True,25.0075
7,30,41,CulturaX,678.234375,1,91,True,22.6078125
33,144,203,CulturaX,3814.84375,5,263,False,26.49197048611111
12,50,70,CulturaX,1367.625,2,134,False,27.3525
11,47,71,CulturaX,1311.0625,2,134,False,27.89494680851064
11,47,61,CulturaX,1073.765625,2,134,False,22.846077127659573
9,37,50,CulturaX,1008.171875,2,134,False,27.247888513513512
7,31,50,CulturaX,786.78125,1,91,True,25.380040322580644
44,145,207,CulturaX,3722.296875,4,220,False,25.671012931034483
19,97,134,CulturaX,2375.0625,3,177,False,24.485180412371133
11,49,71,CulturaX,1297.328125,2,134,False,26.476084183673468
18,83,108,CulturaX,2221.078125,3,177,False,26.759977409638555
15,58,80,CulturaX,1520.0,2,134,False,26.20689655172414
11,50,65,CulturaX,1285.984375,2,134,False,25.7196875
30,143,211,CulturaX,3785.828125,5,263,False,26.474322552447553
19,87,136,CulturaX,2342.78125,3,177,False,26.92852011494253
14,49,68,CulturaX,1250.15625,2,134,False,25.513392857142858
21,99,146,CulturaX,2634.71875,3,177,False,26.613320707070706
9,39,52,CulturaX,1005.984375,2,134,False,25.794471153846153
7,31,49,CulturaX,884.28125,1,91,True,28.525201612903224
9,34,46,CulturaX,841.890625,1,91,True,24.761488970588236
24,113,162,CulturaX,3092.40625,4,220,False,27.366426991150444
7,30,43,CulturaX,769.265625,1,91,True,25.6421875
15,62,87,CulturaX,1620.015625,2,134,False,26.129284274193548
14,54,71,CulturaX,1456.75,2,134,False,26.97685185185185
20,94,125,CulturaX,2479.3125,3,177,False,26.37566489361702
36,162,229,CulturaX,4380.8125,5,263,False,27.042052469135804
21,95,121,CulturaX,2214.078125,3,177,False,23.30608552631579
7,27,38,CulturaX,672.875,1,91,True,24.921296296296298
15,62,94,CulturaX,1649.9375,2,134,False,26.611895161290324
22,105,137,CulturaX,2700.421875,4,220,False,25.71830357142857
12,58,82,CulturaX,1486.828125,2,134,False,25.634967672413794
9,34,49,CulturaX,904.375,1,91,True,26.59926470588235
20,77,111,CulturaX,1943.265625,3,177,False,25.23721590909091
20,93,125,CulturaX,2556.8125,3,177,False,27.49260752688172
7,31,44,CulturaX,767.15625,1,91,True,24.746975806451612
13,59,81,CulturaX,1628.21875,2,134,False,27.596927966101696
12,53,73,CulturaX,1381.8125,2,134,False,26.07193396226415
27,117,174,CulturaX,3082.390625,4,220,False,26.345219017094017
7,36,53,CulturaX,1049.125,2,134,False,29.14236111111111
45,209,300,CulturaX,5766.0,7,349,False,27.588516746411482
16,78,101,CulturaX,1922.015625,3,177,False,24.64122596153846
33,143,202,CulturaX,3790.40625,5,263,False,26.506337412587413
8,36,54,CulturaX,932.140625,1,91,True,25.89279513888889
8,38,54,CulturaX,1011.90625,2,134,False,26.629111842105264
31,138,176,CulturaX,3497.546875,4,220,False,25.34454257246377
12,51,74,CulturaX,1405.421875,2,134,False,27.557291666666668
16,81,122,CulturaX,2196.921875,3,177,False,27.122492283950617
9,38,53,CulturaX,990.125,2,134,False,26.05592105263158
38,171,237,CulturaX,4332.484375,5,263,False,25.336165935672515
35,142,179,CulturaX,3331.625,4,220,False,23.462147887323944
12,57,81,CulturaX,1587.375,2,134,False,27.848684210526315
24,110,156,CulturaX,3020.171875,4,220,False,27.456107954545455
39,172,235,CulturaX,4270.125,5,263,False,24.826308139534884
17,75,106,CulturaX,2019.640625,3,177,False,26.928541666666668
8,34,50,CulturaX,955.3125,1,91,True,28.097426470588236
27,106,146,CulturaX,2804.390625,4,220,False,26.45651533018868
8,35,56,CulturaX,1028.90625,2,134,False,29.397321428571427
10,51,77,CulturaX,1421.65625,2,134,False,27.87561274509804
10,36,51,CulturaX,911.3125,1,91,True,25.31423611111111
10,52,70,CulturaX,1402.4375,2,134,False,26.969951923076923
7,31,48,CulturaX,985.53125,2,134,False,31.791330645161292
11,49,69,CulturaX,1343.6875,2,134,False,27.42219387755102
21,96,133,CulturaX,2596.75,3,177,False,27.049479166666668
20,100,135,CulturaX,2583.875,3,177,False,25.83875
11,48,65,CulturaX,1254.53125,2,134,False,26.136067708333332
17,69,97,CulturaX,1872.828125,2,134,False,27.1424365942029
21,86,123,CulturaX,2301.28125,3,177,False,26.759084302325583
13,57,83,CulturaX,1552.90625,2,134,False,27.243969298245613
19,90,130,CulturaX,2408.234375,3,177,False,26.75815972222222
32,149,206,CulturaX,3887.921875,5,263,False,26.093435402684563
10,40,55,CulturaX,1048.1875,2,134,False,26.2046875
17,69,95,CulturaX,1839.859375,3,177,False,26.664628623188406
54,224,330,CulturaX,5962.921875,7,349,False,26.620186941964285
20,81,113,CulturaX,2220.734375,3,177,False,27.416473765432098
12,51,68,CulturaX,1313.765625,2,134,False,25.76011029411765
28,132,190,CulturaX,3582.0,4,220,False,27.136363636363637
14,63,90,CulturaX,1726.6875,2,134,False,27.407738095238095
7,31,41,CulturaX,795.796875,1,91,True,25.670866935483872
41,196,284,CulturaX,5424.515625,6,306,False,27.67610012755102
7,34,53,CulturaX,1002.546875,2,134,False,29.48667279411765
11,53,80,CulturaX,1440.9375,2,134,False,27.1875
7,28,42,CulturaX,833.328125,1,91,True,29.76171875
8,31,41,CulturaX,826.078125,1,91,True,26.647681451612904
12,50,72,CulturaX,1334.421875,2,134,False,26.6884375
9,29,37,CulturaX,747.265625,1,91,True,25.767780172413794
10,34,47,CulturaX,776.421875,1,91,True,22.8359375
20,96,141,CulturaX,2599.0,3,177,False,27.072916666666668
12,53,74,CulturaX,1466.5,2,134,False,27.669811320754718
29,113,156,CulturaX,2877.9375,4,220,False,25.468473451327434
23,105,147,CulturaX,2806.03125,4,220,False,26.724107142857143
19,93,136,CulturaX,2480.65625,3,177,False,26.673723118279568
13,59,82,CulturaX,1666.265625,2,134,False,28.241790254237287
9,39,56,CulturaX,1068.296875,2,134,False,27.392227564102566
14,56,91,CulturaX,1461.09375,2,134,False,26.090959821428573
10,37,53,CulturaX,977.921875,2,134,False,26.430320945945947
28,111,150,CulturaX,3005.890625,4,220,False,27.08009572072072
12,54,79,CulturaX,1437.09375,2,134,False,26.61284722222222
16,71,105,CulturaX,1973.5625,3,177,False,27.796654929577464
43,197,278,CulturaX,5329.6875,6,306,False,27.054251269035532
21,104,147,CulturaX,2787.515625,4,220,False,26.80303485576923
13,57,79,CulturaX,1506.859375,2,134,False,26.43612938596491
8,35,47,CulturaX,912.4375,1,91,True,26.069642857142856
30,157,223,CulturaX,4227.84375,5,263,False,26.92894108280255
10,43,56,CulturaX,1130.75,2,134,False,26.296511627906977
11,44,61,CulturaX,1157.3125,2,134,False,26.302556818181817
9,37,50,CulturaX,945.875,1,91,True,25.56418918918919
14,63,88,CulturaX,1748.65625,2,134,False,27.75644841269841
7,35,56,CulturaX,1089.71875,2,134,False,31.134821428571428
25,106,147,CulturaX,2941.71875,4,220,False,27.752063679245282
10,44,63,CulturaX,1191.78125,2,134,False,27.0859375
27,141,181,CulturaX,3509.734375,4,220,False,24.89173315602837
16,77,111,CulturaX,2093.0625,3,177,False,27.18262987012987
10,59,84,CulturaX,1586.75,2,134,False,26.89406779661017
7,25,37,CulturaX,702.5625,1,91,True,28.1025
24,92,118,CulturaX,2365.375,3,177,False,25.710597826086957
11,56,79,CulturaX,1502.0625,2,134,False,26.822544642857142
37,170,241,CulturaX,4511.359375,5,263,False,26.537408088235296
14,70,101,CulturaX,1878.84375,3,177,False,26.840625
35,154,231,CulturaX,4245.734375,5,263,False,27.569703733766232
7,31,46,CulturaX,849.625,1,91,True,27.407258064516128
13,57,84,CulturaX,1502.796875,2,134,False,26.36485745614035
14,58,84,CulturaX,1559.6875,2,134,False,26.89116379310345
33,148,200,CulturaX,3953.109375,5,263,False,26.71019847972973
12,53,72,CulturaX,1353.125,2,134,False,25.53066037735849
23,84,116,CulturaX,2231.3125,3,177,False,26.563244047619047
20,90,122,CulturaX,2232.359375,3,177,False,24.803993055555555
42,185,251,CulturaX,4954.359375,6,306,False,26.780320945945945
9,36,54,CulturaX,1058.734375,2,134,False,29.409288194444443
15,55,78,CulturaX,1460.828125,2,134,False,26.560511363636362
12,44,63,CulturaX,1181.34375,2,134,False,26.84872159090909
58,277,347,CulturaX,6736.625,8,392,False,24.31994584837545
41,176,248,CulturaX,4442.515625,5,263,False,25.241566051136363
21,89,121,CulturaX,2274.765625,3,177,False,25.559164325842698
10,42,57,CulturaX,1121.1875,2,134,False,26.694940476190474
16,73,107,CulturaX,1943.515625,3,177,False,26.623501712328768
8,34,55,CulturaX,1025.8125,2,134,False,30.170955882352942
12,58,83,CulturaX,1577.015625,2,134,False,27.189924568965516
15,58,82,CulturaX,1650.75,2,134,False,28.461206896551722
13,56,77,CulturaX,1509.203125,2,134,False,26.950055803571427
7,29,42,CulturaX,867.09375,1,91,True,29.89978448275862
23,97,135,CulturaX,2733.484375,4,220,False,28.180251288659793
14,93,127,CulturaX,2242.90625,3,177,False,24.117271505376344
13,56,68,CulturaX,1347.4375,2,134,False,24.061383928571427
10,46,67,CulturaX,1336.578125,2,134,False,29.056046195652176
36,168,255,CulturaX,4454.90625,6,306,False,26.517299107142858
20,102,149,CulturaX,2779.03125,4,220,False,27.245404411764707
34,162,215,CulturaX,4269.84375,5,263,False,26.357060185185187
28,142,200,CulturaX,3860.53125,5,263,False,27.186839788732396
8,28,45,CulturaX,780.9375,1,91,True,27.890625
43,184,262,CulturaX,4874.8125,6,306,False,26.493546195652176
10,38,52,CulturaX,946.15625,1,91,True,24.898848684210527
38,165,230,CulturaX,4453.609375,5,263,False,26.99157196969697
9,49,60,CulturaX,1162.25,2,134,False,23.71938775510204
11,51,62,CulturaX,1132.53125,2,134,False,22.206495098039216
22,101,149,CulturaX,2718.390625,3,177,False,26.914758663366335
18,81,119,CulturaX,2197.546875,3,177,False,27.130208333333332
7,28,39,CulturaX,718.21875,1,91,True,25.650669642857142
16,86,117,CulturaX,2262.375,3,177,False,26.30668604651163
8,42,58,CulturaX,1088.84375,2,134,False,25.92485119047619
15,57,80,CulturaX,1554.140625,2,134,False,27.265625
10,35,47,CulturaX,863.15625,1,91,True,24.661607142857143
13,58,79,CulturaX,1628.109375,2,134,False,28.07085129310345
50,221,314,CulturaX,5772.71875,7,349,False,26.12089932126697
27,114,151,CulturaX,2978.171875,4,220,False,26.124314692982455
7,29,43,CulturaX,815.859375,1,91,True,28.133081896551722
7,41,60,CulturaX,1125.4375,2,134,False,27.44969512195122
10,36,53,CulturaX,940.015625,1,91,True,26.11154513888889
15,66,91,CulturaX,1735.8125,2,134,False,26.300189393939394
17,75,102,CulturaX,1991.625,3,177,False,26.555
34,162,204,CulturaX,3818.625,5,263,False,23.57175925925926
9,49,74,CulturaX,1209.828125,2,134,False,24.690369897959183
18,67,95,CulturaX,1873.15625,2,134,False,27.957555970149254
25,125,172,CulturaX,3164.671875,4,220,False,25.317375
8,32,46,CulturaX,829.078125,1,91,True,25.90869140625
12,48,70,CulturaX,1355.578125,2,134,False,28.2412109375
7,37,53,CulturaX,948.109375,1,91,True,25.6245777027027
8,45,54,CulturaX,1054.109375,2,134,False,23.424652777777776
7,30,41,CulturaX,851.359375,1,91,True,28.378645833333334
15,71,101,CulturaX,2041.78125,3,177,False,28.757482394366196
10,40,58,CulturaX,1186.484375,2,134,False,29.662109375
25,123,174,CulturaX,3282.125,4,220,False,26.683943089430894
18,74,110,CulturaX,2010.171875,3,177,False,27.1644847972973
14,63,84,CulturaX,1590.21875,2,134,False,25.24156746031746
15,79,112,CulturaX,2176.171875,3,177,False,27.546479430379748
8,33,41,CulturaX,832.1875,1,91,True,25.21780303030303
28,126,175,CulturaX,3379.71875,4,220,False,26.823164682539684
56,263,366,CulturaX,6940.65625,8,392,False,26.39032794676806
8,26,35,CulturaX,706.328125,1,91,True,27.166466346153847
15,58,75,CulturaX,1469.8125,2,134,False,25.341594827586206
26,120,166,CulturaX,3126.65625,4,220,False,26.05546875
10,40,57,CulturaX,1126.546875,2,134,False,28.163671875
21,106,161,CulturaX,2991.625,4,220,False,28.222877358490567
18,73,103,CulturaX,1943.828125,3,177,False,26.627782534246574
20,88,126,CulturaX,2316.765625,3,177,False,26.326882102272727
17,77,110,CulturaX,1949.84375,3,177,False,25.322646103896105
21,90,127,CulturaX,2377.4375,3,177,False,26.415972222222223
12,46,65,CulturaX,1193.234375,2,134,False,25.939877717391305
8,32,43,CulturaX,864.171875,1,91,True,27.00537109375
12,44,66,CulturaX,1186.875,2,134,False,26.974431818181817
6,22,32,CulturaX,627.296875,1,91,True,28.513494318181817
8,38,55,CulturaX,1031.53125,2,134,False,27.145559210526315
23,104,155,CulturaX,2644.96875,3,177,False,25.432391826923077
47,198,283,CulturaX,5248.578125,6,306,False,26.507970328282827
23,116,167,CulturaX,3104.59375,4,220,False,26.763739224137932
30,121,173,CulturaX,3029.96875,4,220,False,25.041064049586776
9,36,52,CulturaX,973.59375,2,134,False,27.044270833333332
11,49,73,CulturaX,1358.171875,2,134,False,27.71779336734694
38,185,270,CulturaX,4772.25,6,306,False,25.795945945945945
12,56,83,CulturaX,1510.03125,2,134,False,26.96484375
7,38,55,CulturaX,1147.1875,2,134,False,30.189144736842106
26,105,137,CulturaX,2685.09375,4,220,False,25.572321428571428
24,126,180,CulturaX,3467.734375,4,220,False,27.52170138888889
24,99,144,CulturaX,2619.421875,3,177,False,26.458806818181817
25,111,152,CulturaX,2907.171875,4,220,False,26.19073761261261
19,89,136,CulturaX,2356.328125,3,177,False,26.47559691011236
14,62,91,CulturaX,1567.90625,2,134,False,25.288810483870968
10,45,64,CulturaX,1222.140625,2,134,False,27.158680555555556
12,49,70,CulturaX,1305.609375,2,134,False,26.645089285714285
25,115,165,CulturaX,3164.78125,4,220,False,27.51983695652174
7,26,36,CulturaX,702.03125,1,91,True,27.001201923076923
12,48,70,CulturaX,1362.375,2,134,False,28.3828125
7,31,50,CulturaX,877.015625,1,91,True,28.290826612903224
25,88,111,CulturaX,2228.390625,3,177,False,25.322620738636363
14,59,89,CulturaX,1618.09375,2,134,False,27.42531779661017
17,69,97,CulturaX,1880.78125,3,177,False,27.25769927536232
13,62,91,CulturaX,1651.921875,2,134,False,26.64390120967742
28,123,172,CulturaX,3172.03125,4,220,False,25.788871951219512
33,162,226,CulturaX,4295.75,5,263,False,26.516975308641975
12,62,93,CulturaX,1552.875,2,134,False,25.046370967741936
8,34,51,CulturaX,921.6875,1,91,True,27.108455882352942
7,22,27,CulturaX,592.234375,1,91,True,26.919744318181817
25,122,174,CulturaX,3448.640625,4,220,False,28.267546106557376
11,46,67,CulturaX,1339.765625,2,134,False,29.125339673913043
23,100,133,CulturaX,2695.0625,3,177,False,26.950625
17,81,98,CulturaX,1775.421875,2,134,False,21.918788580246915
7,25,33,CulturaX,708.4375,1,91,True,28.3375
7,35,47,CulturaX,957.984375,1,91,True,27.370982142857144
11,43,57,CulturaX,1082.515625,2,134,False,25.174781976744185
16,71,97,CulturaX,1797.03125,2,134,False,25.310299295774648
16,64,85,CulturaX,1681.59375,2,134,False,26.27490234375
7,24,38,CulturaX,733.25,1,91,True,30.552083333333332
25,99,138,CulturaX,2592.984375,3,177,False,26.191761363636363
7,31,45,CulturaX,909.59375,1,91,True,29.34173387096774
10,40,53,CulturaX,1109.828125,2,134,False,27.745703125
18,77,110,CulturaX,2207.59375,3,177,False,28.6700487012987
13,46,66,CulturaX,1201.203125,2,134,False,26.113111413043477
9,44,65,CulturaX,1238.4375,2,134,False,28.146306818181817
13,51,73,CulturaX,1304.515625,2,134,False,25.57873774509804
13,69,94,CulturaX,1761.03125,2,134,False,25.522192028985508
13,66,93,CulturaX,1824.203125,2,134,False,27.63944128787879
47,206,289,CulturaX,5524.0,6,306,False,26.815533980582526
17,79,109,CulturaX,2050.96875,3,177,False,25.961629746835442
8,30,38,CulturaX,813.75,1,91,True,27.125
31,154,209,CulturaX,3762.859375,5,263,False,24.434151785714285
16,67,93,CulturaX,1705.890625,2,134,False,25.46105410447761
14,46,59,CulturaX,1133.265625,2,134,False,24.636209239130434
7,28,43,CulturaX,749.21875,1,91,True,26.7578125
19,81,114,CulturaX,2002.015625,3,177,False,24.716242283950617
15,64,94,CulturaX,1619.65625,2,134,False,25.30712890625
11,54,67,CulturaX,1329.53125,2,134,False,24.620949074074073
12,56,83,CulturaX,1567.390625,2,134,False,27.989118303571427
15,63,90,CulturaX,1732.03125,2,134,False,27.492559523809526
11,52,77,CulturaX,1431.375,2,134,False,27.526442307692307
8,33,47,CulturaX,882.046875,1,91,True,26.728693181818183
7,29,44,CulturaX,912.59375,1,91,True,31.46875
15,67,98,CulturaX,1851.9375,2,134,False,27.640858208955223
15,59,81,CulturaX,1629.53125,2,134,False,27.61917372881356
7,29,38,CulturaX,772.9375,1,91,True,26.65301724137931
27,136,195,CulturaX,3650.671875,4,220,False,26.843175551470587
8,40,51,CulturaX,1079.984375,2,134,False,26.999609375
8,51,60,CulturaX,1176.171875,2,134,False,23.06219362745098
7,27,37,CulturaX,695.171875,1,91,True,25.74710648148148
13,55,77,CulturaX,1542.984375,2,134,False,28.054261363636364
7,29,41,CulturaX,766.234375,1,91,True,26.421875
9,45,67,CulturaX,1222.515625,2,134,False,27.16701388888889
25,108,150,CulturaX,2877.21875,4,220,False,26.64091435185185
7,29,39,CulturaX,741.671875,1,91,True,25.57489224137931
26,108,154,CulturaX,2780.53125,3,177,False,25.74565972222222
17,85,125,CulturaX,2356.921875,3,177,False,27.72849264705882
8,38,53,CulturaX,1022.34375,2,134,False,26.903782894736842
24,106,142,CulturaX,2813.40625,4,220,False,26.541568396226417
34,161,235,CulturaX,4267.703125,5,263,False,26.507472826086957
28,143,209,CulturaX,3862.5625,5,263,False,27.010926573426573
13,59,82,CulturaX,1569.796875,2,134,False,26.606726694915253
30,138,188,CulturaX,3678.90625,5,263,False,26.658740942028984
21,92,111,CulturaX,2128.15625,3,177,False,23.132133152173914
